"MS-DRG","FY09 Proposed Rule Post-Acute DRG","FY09 Proposed Rule Special Pay DRG","MDC","TYPE","MS-DRG Title","DRGandTitle","Weights","Geometric mean LOS","Arithmetic mean LOS"
"826","No","No","17","SURG","Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC","826 - Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC","4.6384650943999999","11.075760513900001","15.0400763359"
"827","No","No","17","SURG","Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC","827 - Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC","2.2758930877000001","5.8942696012000004","7.9792663477000003"
"828","No","No","17","SURG","Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC","828 - Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC","1.3050487597","3.0322724195999999","3.7722152691000002"
"829","No","No","17","SURG","Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC","829 - Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC","2.8971588608999999","7.0016325773999997","10.657557643000001"
"830","No","No","17","SURG","Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC","830 - Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC","1.080217765","2.5309941558000002","3.7178502879000002"
"834","No","No","17","MED","Acute leukemia w/o major O.R. procedure w MCC","834 - Acute leukemia w/o major O.R. procedure w MCC","4.5854371109000001","9.4788518191000009","15.472298136599999"
"835","No","No","17","MED","Acute leukemia w/o major O.R. procedure w CC","835 - Acute leukemia w/o major O.R. procedure w CC","2.5839771116999999","6.2019787533999997","10.4385640266"
"836","No","No","17","MED","Acute leukemia w/o major O.R. procedure w/o CC/MCC","836 - Acute leukemia w/o major O.R. procedure w/o CC/MCC","1.2085169565","3.4164952492","5.1895061727999998"
"837","No","No","17","MED","Chemo w acute leukemia as sdx or w high dose chemo agent w MCC","837 - Chemo w acute leukemia as sdx or w high dose chemo agent w MCC","6.4047479027999996","17.602303919600001","23.141898370100002"
"838","No","No","17","MED","Chemo w acute leukemia as sdx w CC or high dose chemo agent","838 - Chemo w acute leukemia as sdx w CC or high dose chemo agent","2.9668851601999999","7.9360545912999996","12.2628787879"
"839","No","No","17","MED","Chemo w acute leukemia as sdx w/o CC/MCC","839 - Chemo w acute leukemia as sdx w/o CC/MCC","1.4181433727999999","4.9813762336999998","6.4116040956000004"
"840","Yes","No","17","MED","Lymphoma & non-acute leukemia w MCC","840 - Lymphoma & non-acute leukemia w MCC","2.6030889525999998","7.6631673641000004","10.443696260199999"
"841","Yes","No","17","MED","Lymphoma & non-acute leukemia w CC","841 - Lymphoma & non-acute leukemia w CC","1.5529005927999999","5.2177693506000002","6.9232456139999998"
"842","Yes","No","17","MED","Lymphoma & non-acute leukemia w/o CC/MCC","842 - Lymphoma & non-acute leukemia w/o CC/MCC","1.0260556418","3.4466002982999999","4.5563300678000003"
"843","No","No","17","MED","Other myeloprolif dis or poorly diff neopl diag w MCC","843 - Other myeloprolif dis or poorly diff neopl diag w MCC","1.8202617911000001","6.1247392854999996","8.5222222221999999"
"844","No","No","17","MED","Other myeloprolif dis or poorly diff neopl diag w CC","844 - Other myeloprolif dis or poorly diff neopl diag w CC","1.2029662674999999","4.5569413586999996","6.0986733001999998"
"845","No","No","17","MED","Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC","845 - Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC","0.81429871050000002","3.2855493809","4.3022388060000001"
"846","No","No","17","MED","Chemotherapy w/o acute leukemia as secondary diagnosis w MCC","846 - Chemotherapy w/o acute leukemia as secondary diagnosis w MCC","2.1298794828999998","5.7584934736999998","8.4178892570000006"
"847","No","No","17","MED","Chemotherapy w/o acute leukemia as secondary diagnosis w CC","847 - Chemotherapy w/o acute leukemia as secondary diagnosis w CC","0.94360103689999997","2.7321175848000001","3.3509661734999998"
"848","No","No","17","MED","Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC","848 - Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC","0.79950557990000004","2.5187510265999999","3.1295005806999998"
"849","No","No","17","MED","Radiotherapy","849 - Radiotherapy","1.2021021578","4.4050179112999999","5.9735772357999997"
"853","Yes","No","18","SURG","Infectious & parasitic diseases w O.R. procedure w MCC","853 - Infectious & parasitic diseases w O.R. procedure w MCC","5.4286227597999996","12.730308388399999","16.666102327200001"
"854","Yes","No","18","SURG","Infectious & parasitic diseases w O.R. procedure w CC","854 - Infectious & parasitic diseases w O.R. procedure w CC","2.91707261","9.0708227032999993","11.103614457799999"
"855","Yes","No","18","SURG","Infectious & parasitic diseases w O.R. procedure w/o CC/MCC","855 - Infectious & parasitic diseases w O.R. procedure w/o CC/MCC","1.8092511704000001","5.6143770986000003","7.0261437908"
"856","Yes","No","18","SURG","Postoperative or post-traumatic infections w O.R. proc w MCC","856 - Postoperative or post-traumatic infections w O.R. proc w MCC","4.7315189433000002","11.501232033699999","15.384719864199999"
"857","Yes","No","18","SURG","Postoperative or post-traumatic infections w O.R. proc w CC","857 - Postoperative or post-traumatic infections w O.R. proc w CC","2.0471704905000001","6.5514218033000002","8.4665903413999999"
"858","Yes","No","18","SURG","Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC","858 - Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC","1.3563481753","4.5081090070999998","5.6748844376000003"
"862","Yes","No","18","MED","Postoperative & post-traumatic infections w MCC","862 - Postoperative & post-traumatic infections w MCC","1.912259959","6.1358871891","8.1742366894000007"
"863","Yes","No","18","MED","Postoperative & post-traumatic infections w/o MCC","863 - Postoperative & post-traumatic infections w/o MCC","0.95747825620000004","4.1662628244000004","5.1977683365000003"
"864","No","No","18","MED","Fever of unknown origin","864 - Fever of unknown origin","0.82235257969999997","3.1986258286","4.0638825827999998"
"865","No","No","18","MED","Viral illness w MCC","865 - Viral illness w MCC","1.4950490196999999","4.7176494454000002","6.7058132707000002"
"866","No","No","18","MED","Viral illness w/o MCC","866 - Viral illness w/o MCC","0.6672506278","2.847112369","3.5355745720999998"
"867","Yes","No","18","MED","Other infectious & parasitic diseases diagnoses w MCC","867 - Other infectious & parasitic diseases diagnoses w MCC","2.3423481957000001","6.9883927515000002","9.6286561264999992"
"868","Yes","No","18","MED","Other infectious & parasitic diseases diagnoses w CC","868 - Other infectious & parasitic diseases diagnoses w CC","1.0760860546","4.4978519088000004","5.7819007952000003"
"869","Yes","No","18","MED","Other infectious & parasitic diseases diagnoses w/o CC/MCC","869 - Other infectious & parasitic diseases diagnoses w/o CC/MCC","0.76281564719999995","3.5206221252000001","4.3127833182000002"
"870","Yes","No","18","MED","Septicemia or severe sepsis w MV 96+ hours","870 - Septicemia or severe sepsis w MV 96+ hours","5.7421861922000001","12.892778872399999","15.4810933296"
"871","Yes","No","18","MED","Septicemia or severe sepsis w/o MV 96+ hours w MCC","871 - Septicemia or severe sepsis w/o MV 96+ hours w MCC","1.8210913388000001","5.5050024679999998","7.4837451356000004"
"872","Yes","No","18","MED","Septicemia or severe sepsis w/o MV 96+ hours w/o MCC","872 - Septicemia or severe sepsis w/o MV 96+ hours w/o MCC","1.1187591863999999","4.6732752514999998","5.7136175550999999"
"876","No","No","19","SURG","O.R. procedure w principal diagnoses of mental illness","876 - O.R. procedure w principal diagnoses of mental illness","2.4278679038000002","7.7576442603000002","11.9498249708"
"880","No","No","19","MED","Acute adjustment reaction & psychosocial dysfunction","880 - Acute adjustment reaction & psychosocial dysfunction","0.58665636600000004","2.3716189895999999","3.1517991811999999"
"881","No","No","19","MED","Depressive neuroses","881 - Depressive neuroses","0.57835235650000005","3.0517034877999998","4.1888384166000003"
"882","No","No","19","MED","Neuroses except depressive","882 - Neuroses except depressive","0.60861925260000005","3.1453161781999999","4.427377892"
"883","No","No","19","MED","Disorders of personality & impulse control","883 - Disorders of personality & impulse control","1.0101887168999999","4.3674756882999999","7.3725231176000001"
"884","Yes","No","19","MED","Organic disturbances & mental retardation","884 - Organic disturbances & mental retardation","0.892257046","4.1255105737999997","5.4941585096000001"
"885","No","No","19","MED","Psychoses","885 - Psychoses","0.83795824320000001","5.5326401065999997","7.620482226"
"886","No","No","19","MED","Behavioral & developmental disorders","886 - Behavioral & developmental disorders","0.74786399339999998","3.9926463185999999","6.0767326733000004"
"887","No","No","19","MED","Other mental disorder diagnoses","887 - Other mental disorder diagnoses","0.72754877149999997","2.9701805764000002","4.6208651399000003"
"894","No","No","20","MED","Alcohol/drug abuse or dependence, left ama","894 - Alcohol/drug abuse or dependence, left ama","0.3842426719","2.1094195205999999","2.9528388278"
"895","No","No","20","MED","Alcohol/drug abuse or dependence w rehabilitation therapy","895 - Alcohol/drug abuse or dependence w rehabilitation therapy","0.87270647820000002","8.0946656824000005","10.498059508400001"
"896","Yes","No","20","MED","Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC","896 - Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC","1.3786770658","4.7711349623999997","6.6087431694000003"
"897","Yes","No","20","MED","Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC","897 - Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC","0.61517881200000002","3.2653877528000002","4.0584237245999999"
"901","No","No","21","SURG","Wound debridements for injuries w MCC","901 - Wound debridements for injuries w MCC","3.8708379259000001","9.9070267469999997","15.0812567714"
"902","No","No","21","SURG","Wound debridements for injuries w CC","902 - Wound debridements for injuries w CC","1.6889152109000001","5.5157084412000001","7.7370753322999999"
"903","No","No","21","SURG","Wound debridements for injuries w/o CC/MCC","903 - Wound debridements for injuries w/o CC/MCC","0.99760907779999997","3.3641076864000001","4.5683789192999997"
"904","No","No","21","SURG","Skin grafts for injuries w CC/MCC","904 - Skin grafts for injuries w CC/MCC","2.9204213121000002","7.0461817150000003","11.219138756"
"905","No","No","21","SURG","Skin grafts for injuries w/o CC/MCC","905 - Skin grafts for injuries w/o CC/MCC","1.1156263427999999","3.4119218394000002","4.6522811343999999"
"906","No","No","21","SURG","Hand procedures for injuries","906 - Hand procedures for injuries","0.99406257740000004","2.1264612093999999","3.1450704224999999"
"907","Yes","No","21","SURG","Other O.R. procedures for injuries w MCC","907 - Other O.R. procedures for injuries w MCC","3.6870821284000002","7.9711192450999997","11.646370300299999"
"908","Yes","No","21","SURG","Other O.R. procedures for injuries w CC","908 - Other O.R. procedures for injuries w CC","1.9162003667","4.9331911507999999","6.7692677648000004"
"909","Yes","No","21","SURG","Other O.R. procedures for injuries w/o CC/MCC","909 - Other O.R. procedures for injuries w/o CC/MCC","1.1371885782","2.7393944217000001","3.6366807417000002"
"913","No","No","21","MED","Traumatic injury w MCC","913 - Traumatic injury w MCC","1.2246169586","4.1769826423999996","5.6629353234000002"
"914","No","No","21","MED","Traumatic injury w/o MCC","914 - Traumatic injury w/o MCC","0.66247154490000004","2.7047047931999999","3.4332627118999999"
"915","No","No","21","MED","Allergic reactions w MCC","915 - Allergic reactions w MCC","1.2354163","3.2974015846000002","4.7356215212999997"
"916","No","No","21","MED","Allergic reactions w/o MCC","916 - Allergic reactions w/o MCC","0.44085983000000001","1.7027029642","2.1043936093000002"
"917","Yes","No","21","MED","Poisoning & toxic effects of drugs w MCC","917 - Poisoning & toxic effects of drugs w MCC","1.4143223541000001","3.7060788861999998","5.164394852"
"918","Yes","No","21","MED","Poisoning & toxic effects of drugs w/o MCC","918 - Poisoning & toxic effects of drugs w/o MCC","0.5809288923","2.0764783848000001","2.7200213381"
"919","No","No","21","MED","Complications of treatment w MCC","919 - Complications of treatment w MCC","1.5200456845000001","4.5229176297000002","6.3725861758000004"
"920","No","No","21","MED","Complications of treatment w CC","920 - Complications of treatment w CC","0.921960416","3.2792780839","4.3606874328999998"
"921","No","No","21","MED","Complications of treatment w/o CC/MCC","921 - Complications of treatment w/o CC/MCC","0.60966156819999995","2.3331436422","2.9690054134000001"
"922","No","No","21","MED","Other injury, poisoning & toxic effect diag w MCC","922 - Other injury, poisoning & toxic effect diag w MCC","1.3579645299000001","4.0909277185999997","5.9933142311000003"
"923","No","No","21","MED","Other injury, poisoning & toxic effect diag w/o MCC","923 - Other injury, poisoning & toxic effect diag w/o MCC","0.61421090099999998","2.4214916207999999","3.2346835443000002"
"927","No","No","22","SURG","Extensive burns or full thickness burns w MV 96+ hrs w skin graft","927 - Extensive burns or full thickness burns w MV 96+ hrs w skin graft","14.0060144405","23.3971131548","31.137440758299999"
"928","No","No","22","SURG","Full thickness burn w skin graft or inhal inj w CC/MCC","928 - Full thickness burn w skin graft or inhal inj w CC/MCC","5.0620638491000003","11.698168792600001","15.9694376528"
"929","No","No","22","SURG","Full thickness burn w skin graft or inhal inj w/o CC/MCC","929 - Full thickness burn w skin graft or inhal inj w/o CC/MCC","2.1573860197000001","5.2791902039999998","7.6872146119"
"933","No","No","22","MED","Extensive burns or full thickness burns w MV 96+ hrs w/o skin graft","933 - Extensive burns or full thickness burns w MV 96+ hrs w/o skin graft","2.1246299142999998","2.2575585737999999","4.3453237409999996"
"934","No","No","22","MED","Full thickness burn w/o skin grft or inhal inj","934 - Full thickness burn w/o skin grft or inhal inj","1.2949235009","4.4463427165000002","6.1656534954"
"935","No","No","22","MED","Non-extensive burns","935 - Non-extensive burns","1.2208659927000001","3.5834610427000002","5.4329850068000001"
"939","No","No","23","SURG","O.R. proc w diagnoses of other contact w health services w MCC","939 - O.R. proc w diagnoses of other contact w health services w MCC","2.6569703573000001","6.6477482539999997","10.0611028316"
"940","No","No","23","SURG","O.R. proc w diagnoses of other contact w health services w CC","940 - O.R. proc w diagnoses of other contact w health services w CC","1.6378939229","3.5956731877000001","5.4219696969999998"
"941","No","No","23","SURG","O.R. proc w diagnoses of other contact w health services w/o CC/MCC","941 - O.R. proc w diagnoses of other contact w health services w/o CC/MCC","1.0782387416999999","2.0762320107000001","2.7313782991000002"
"945","Yes","No","23","MED","Rehabilitation w CC/MCC","945 - Rehabilitation w CC/MCC","1.2868855894","8.5785923510999993","10.479711307100001"
"946","Yes","No","23","MED","Rehabilitation w/o CC/MCC","946 - Rehabilitation w/o CC/MCC","1.0860525618000001","6.8875375516000004","7.8650949574000002"
"947","Yes","No","23","MED","Signs & symptoms w MCC","947 - Signs & symptoms w MCC","1.0525073890000001","3.7642549428000001","5.0097827205999996"
"948","Yes","No","23","MED","Signs & symptoms w/o MCC","948 - Signs & symptoms w/o MCC","0.64734304200000004","2.7750269001999999","3.4810606855000001"
"949","No","No","23","MED","Aftercare w CC/MCC","949 - Aftercare w CC/MCC","0.79248943329999999","2.5592116448","4.1091772151999999"
"950","No","No","23","MED","Aftercare w/o CC/MCC","950 - Aftercare w/o CC/MCC","0.55482323700000002","2.4475942746000001","3.4857881137"
"951","No","No","23","MED","Other factors influencing health status","951 - Other factors influencing health status","0.74424716899999999","2.1799180200000001","4.6513859274999998"
"955","No","No","24","SURG","Craniotomy for multiple significant trauma","955 - Craniotomy for multiple significant trauma","5.0969444169999996","8.5607074528999991","12.265765765799999"
"956","Yes","No","24","SURG","Limb reattachment, hip & femur proc for multiple significant trauma","956 - Limb reattachment, hip & femur proc for multiple significant trauma","3.5262539946999998","7.5943520720000004","9.2946653246000004"
"957","No","No","24","SURG","Other O.R. procedures for multiple significant trauma w MCC","957 - Other O.R. procedures for multiple significant trauma w MCC","6.0787359658","10.229032120399999","14.856600910499999"
"958","No","No","24","SURG","Other O.R. procedures for multiple significant trauma w CC","958 - Other O.R. procedures for multiple significant trauma w CC","3.6128753346","7.9818799609999997","10.408020924200001"
"959","No","No","24","SURG","Other O.R. procedures for multiple significant trauma w/o CC/MCC","959 - Other O.R. procedures for multiple significant trauma w/o CC/MCC","2.3807755050999999","4.8887361096999999","6.2920962199000003"
"963","No","No","24","MED","Other multiple significant trauma w MCC","963 - Other multiple significant trauma w MCC","2.8712537449000002","6.7018672708000002","9.5214375788000005"
"964","No","No","24","MED","Other multiple significant trauma w CC","964 - Other multiple significant trauma w CC","1.6023856811999999","4.8750576288999996","6.2273610571000004"
"965","No","No","24","MED","Other multiple significant trauma w/o CC/MCC","965 - Other multiple significant trauma w/o CC/MCC","0.98317277599999997","3.3614262749999999","4.1371268657"
"969","No","No","25","SURG","HIV w extensive O.R. procedure w MCC","969 - HIV w extensive O.R. procedure w MCC","5.3749144035","12.913226131","18.827856024999999"
"970","No","No","25","SURG","HIV w extensive O.R. procedure w/o MCC","970 - HIV w extensive O.R. procedure w/o MCC","2.4892412411999998","6.5229760220999999","9.8308823528999998"
"974","No","No","25","MED","HIV w major related condition w MCC","974 - HIV w major related condition w MCC","2.5594966147","7.2997859097999998","10.3737117756"
"975","No","No","25","MED","HIV w major related condition w CC","975 - HIV w major related condition w CC","1.3570905872000001","5.3138295714000003","7.0160496469"
"976","No","No","25","MED","HIV w major related condition w/o CC/MCC","976 - HIV w major related condition w/o CC/MCC","0.89098950769999996","3.831225195","4.9300458716"
"977","No","No","25","MED","HIV w or w/o other related condition","977 - HIV w or w/o other related condition","1.0965304454","3.858491135","5.2925065731999998"
"981","Yes","No","NONE","SURG","Extensive O.R. procedure unrelated to principal diagnosis w MCC","981 - Extensive O.R. procedure unrelated to principal diagnosis w MCC","5.0174694056","11.746466117500001","15.1466766126"
"982","Yes","No","NONE","SURG","Extensive O.R. procedure unrelated to principal diagnosis w CC","982 - Extensive O.R. procedure unrelated to principal diagnosis w CC","3.0779902449000001","7.5498209209000002","9.7456619011000001"
"983","Yes","No","NONE","SURG","Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC","983 - Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC","1.9958853621999999","3.8714962859000002","5.3618657937999998"
"984","No","No","NONE","SURG","Prostatic O.R. procedure unrelated to principal diagnosis w MCC","984 - Prostatic O.R. procedure unrelated to principal diagnosis w MCC","3.3255742149","11.822849289900001","14.634328358199999"
"985","No","No","NONE","SURG","Prostatic O.R. procedure unrelated to principal diagnosis w CC","985 - Prostatic O.R. procedure unrelated to principal diagnosis w CC","2.2112800612000001","7.3102846922999998","9.6511627907000008"
"986","No","No","NONE","SURG","Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC","986 - Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC","1.2766649475","3.4755791959","5.3337893297000001"
"987","Yes","No","NONE","SURG","Non-extensive O.R. proc unrelated to principal diagnosis w MCC","987 - Non-extensive O.R. proc unrelated to principal diagnosis w MCC","3.4335979268000001","9.8130890335000007","13.0088592233"
"988","Yes","No","NONE","SURG","Non-extensive O.R. proc unrelated to principal diagnosis w CC","988 - Non-extensive O.R. proc unrelated to principal diagnosis w CC","1.8751968430999999","5.7600183553999997","7.8070978327000002"
"989","Yes","No","NONE","SURG","Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC","989 - Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC","1.1032277049999999","2.8857514650999998","4.1077906373999999"
"998","No","No","NONE","**","Principal diagnosis invalid as discharge diagnosis","998 - Principal diagnosis invalid as discharge diagnosis","0","0","0"
"999","No","No","NONE","**","Ungroupable","999 - Ungroupable","0","0","0"
